utterance_id,emotion,speaker,session,transcript,F_epistemic_pull,F_privacy_pressure,F_computational_drag,F_action_efficiency,emotion_uncertainty,emotion_confidence,identity_confidence
Ses01F_impro04_M004,neu,Ses01F,Ses01,I'm just saying I have a friend that got a good job on it so I was just recommending it.,0.9854774530780855,0.9996499165219681,0.24086464197484053,0.9957530458628489,0.01040014926273498,0.9972255759029512,0.9998267819679532
Ses01F_impro04_M005,neu,Ses01F,Ses01,He's like a manager for a theatre.,0.8487259645884154,0.6036112971473996,0.2591969145163425,0.9282902351040279,0.1083224580003383,0.9531558177246072,0.8038707564774608
Ses01F_impro04_M006,neu,Ses01F,Ses01,He's like a house manager. Yeah.  It's a good job.,0.8957297007416306,0.9935821166241923,0.277302868695599,0.9589767910786241,0.07466494966715731,0.9732016635160213,0.9968244940766422
Ses01F_impro04_M007,neu,Ses01F,Ses01,You did?,0.7505168228751207,0.8713742498257205,0.21430904326365102,0.8838913690559931,0.17864612322633486,0.9241524710196414,0.9363572398999709
Ses01F_impro04_M008,neu,Ses01F,Ses01,Yeah.,0.9319525927576102,0.9998049363342243,0.14225869937753133,0.9729784595105937,0.048727175573930144,0.9823481863921019,0.9999034842510032
Ses01F_impro04_M009,neu,Ses01F,Ses01,You've been looking for a job for a long time; that was a long time ago.  Right?,0.8461901847854805,0.9976415822408674,0.2289683177487652,0.9371991229947392,0.11013822918861561,0.9589755060916574,0.9988330778584845
Ses01F_impro04_M010,neu,Ses01F,Ses01,Hmm.,0.9959213071414452,0.9998448307768483,0.28958856376966585,0.9990841114624276,0.002921720228450455,0.9994015785597994,0.9999232236300266
Ses01F_impro04_M011,neu,Ses01F,Ses01,I don't know.  He had a really good resume I guess and--,0.8879656300270723,0.6748669767643473,0.3288743940597178,0.9464473142009846,0.0802244922942125,0.9650168427253083,0.8391273680508764
Ses01F_impro04_M012,neu,Ses01F,Ses01,Yeah.  Do you have a resume?,0.902813085571242,0.999951289084032,0.24074146827181345,0.9546731866574268,0.06959281916347465,0.9703903545295718,0.999975898156539
Ses01F_impro04_M013,neu,Ses01F,Ses01,It's kind of helpful when getting a job.,0.762730624885039,0.9085392747531541,0.27509775245118656,0.8641325648147467,0.16990030477503876,0.9112451267360189,0.9547461298105961
Ses01F_impro04_M014,neu,Ses01F,Ses01,Well maybe we should sit down some time and you can just tell me all the stuff that you have done and I'll write it out.,0.9990788539973524,0.9387496746503187,0.14771681233472983,0.999824450496383,0.0006607263519491564,0.9998852014896688,0.96969393945016
Ses01F_impro04_M015,neu,Ses01F,Ses01,"No.  You can- or you can just bring it in person.  But they need, generally, something to see, you know, what kind of what that you've done, what kind of--",0.9880287076145267,0.9781666351391637,0.2924100114471941,0.9969266844784872,0.008573297232495811,0.9979922497103153,0.9891970649951074
Ses01F_impro04_M016,neu,Ses01F,Ses01,"Yeah.  But the piece of paper helps, too.",0.49160167223270174,0.999996854152787,0.1795221764254715,0.2941170699553768,0.36404497773288136,0.5388852334287724,0.9999984433057685
Ses01F_impro04_M017,neu,Ses01F,Ses01,"No.  But it has an outline, you know.",0.9020543084008279,0.9999727897808988,0.21395266759203296,0.9613442995010943,0.0701361493543555,0.9747482270595482,0.9999865364905225
Ses01F_impro04_M018,neu,Ses01F,Ses01,"I know.  Okay.  Well, um. Maybe--",0.8236886442001445,0.999972326699602,0.09552894755353429,0.9132926759506952,0.12625068857464572,0.9433587340022045,0.9999863073624377
Ses01F_impro04_M019,neu,Ses01F,Ses01,Yeah.,0.9996623697429587,0.9999933439827143,0.04906775888740572,0.9999403844974329,0.0002428939054756837,0.9999609348208693,0.9999967065080356
Ses01F_impro04_M020,neu,Ses01F,Ses01,"Okay, yeah.  I would imagine.",0.9964069596996518,0.979361751335701,0.09405436417491243,0.9991668859050377,0.0025739637230614647,0.9994556505681865,0.9897883967703838
Ses01F_impro04_M021,neu,Ses01F,Ses01,"Well, sometimes you have to do things that you don't necessarily like to do to have a job. But the job affords you money, you won't have to be taking the bus right now.",0.5308125155109539,0.9883621474695038,0.28511519979928757,0.6055100859809891,0.33596765043092064,0.7423012304843001,0.9942417045235651
Ses01F_impro04_M022,neu,Ses01F,Ses01,maybe get a car.,0.7991254339142773,0.9565144916433512,0.27460890126069365,0.884232890165328,0.14383942773766448,0.9243755680494257,0.978483796704531
Ses01F_impro04_M023,neu,Ses01F,Ses01,"I just, you know, think you should try a little harder maybe.",0.7919108052551148,0.7902739082328641,0.1239205223816626,0.8955116377903566,0.14900553673429917,0.9317433559432111,0.8962295861131899
Ses01F_impro04_M024,neu,Ses01F,Ses01,I didn't say that.,0.5178823147384023,0.7290123805690507,0.1527548661319766,0.4298077717711828,0.34522645357868037,0.6275245348277357,0.8659179829280396
Ses01F_impro04_M025,neu,Ses01F,Ses01,"I am riding the bus, but by choice.",0.8235467037834387,0.98802457857519,0.20716662267765282,0.9238043347851853,0.12635232646875946,0.950225424815686,0.9940746787447069
Ses01F_impro04_M026,neu,Ses01F,Ses01,"To save the environment, carpool.",0.9588922516906394,0.9999995821334979,0.24040136836512457,0.9853368370083406,0.029436755934182716,0.9904212373319662,0.9999997930838749
Ses01F_impro04_M027,neu,Ses01F,Ses01,Yes.  One less car at a time.,0.928529966992019,0.8949047246906244,0.28540817879218905,0.9736220331149243,0.05117798192794517,0.9827685977682927,0.9479998881339037
Ses01F_impro04_M028,neu,Ses01F,Ses01,Mmhmm.,0.9991989375138886,0.9997864757020346,0.1616196515582456,0.999846009391014,0.0005747393158267439,0.9998992847343823,0.9998943501112123
Ses01F_impro04_M029,fru,Ses01F,Ses01,"You know, you don't have to take out your frustration on me, you know, just because...",0.6376154829336566,0.9333061788279552,0.1561200252302369,0.7711067546094128,0.2594902879863569,0.8504764615413576,0.967000551093719
Ses01F_impro04_M030,fru,Ses01F,Ses01,...you can't get a job and refuse to have a resume.,0.9677278045138769,0.9998588155029887,0.18470174040464604,0.9885656249082239,0.023109967531511608,0.9925304275710999,0.999930143135393
Ses01F_impro04_M031,neu,Ses01F,Ses01,I don't think I'm anyone.,0.6763348651024503,0.9679324693839715,0.22665371657127278,0.8219481509869169,0.23176487646260394,0.8836883603431427,0.9841333001310509
Ses01F_impro04_M032,neu,Ses01F,Ses01,I- I-I didn't-- okay.,0.941396448501101,0.6886946422016612,0.09646163858011386,0.9789404349521424,0.041964805613639994,0.9862428183088416,0.8459691613214099
Ses01F_impro04_M034,fru,Ses01F,Ses01,What? Oh.  So now you're...,0.7656648953930095,0.9990948475659911,0.10223091916490444,0.8842943964725124,0.16779919022210382,0.9244157467501583,0.9995521392912915
Ses01F_impro04_M035,fru,Ses01F,Ses01,you know what?  You don't have to take your anger and your hurt out on me.,0.8210476331409005,0.9991501573353407,0.12026196041510204,0.9276715096181417,0.1281418116854721,0.9527516382628403,0.9995795060228231
Ses01F_impro05_F000,fru,Ses01F,Ses01,Hi.,0.7119686375485287,0.9962936041367811,0.24643901244428396,0.7913213550519229,0.2062489474918274,0.8636815525115227,0.9981661115102478
Ses01F_impro05_F001,fru,Ses01F,Ses01,Yeah. This is the fourth line that I have been in.,0.8559293371870278,0.9999971400016254,0.25908315398441806,0.9369680725160625,0.1031644090215399,0.958824573472519,0.9999985847409708
Ses01F_impro05_F002,fru,Ses01F,Ses01,I need my bag.,0.7696709264911306,0.6024365765675833,0.18678832497528003,0.8704095538591324,0.16493063048403372,0.9153455397808167,0.8032895162533478
Ses01F_impro05_F003,fru,Ses01F,Ses01,"I flew in over three hours ago, I've been in four different lines.",0.8221816940099909,0.9972820951700938,0.30558702183902553,0.920253170558829,0.1273297557453373,0.947905643784525,0.9986552071808338
Ses01F_impro05_F004,fru,Ses01F,Ses01,I waited the entire baggage- I waited for the whole baggage carousel four times.  They told me to go to the next one.  I waited through that for three planes and now I'm here.,0.7030086504535666,0.7692794093880104,0.3811952457313537,0.8228508881543758,0.21266483833358665,0.8842780690763103,0.8858417139473411
Ses01F_impro05_F005,fru,Ses01F,Ses01,Nash.,0.8341724131424033,0.9371998083289891,0.3811378600477837,0.9281516629608582,0.11874367808111756,0.9530652961354376,0.9689270807916561
Ses01F_impro05_F007,fru,Ses01F,Ses01,Yes.,0.524785252403588,0.8834920092574311,0.0704019186438154,0.6496322980953739,0.3402835341215528,0.7711238543314733,0.9423529884454988
Ses01F_impro05_F008,ang,Ses01F,Ses01,Flight seven fourteen.,0.8869943384513352,0.6692216689985632,0.22812050647523524,0.9515561782227315,0.08091999560905015,0.9683541836909749,0.8363341251237078
Ses01F_impro05_F009,ang,Ses01F,Ses01,"Am I going to be getting, like, free tickets, free mileage. When can I expect my bag here?",0.9030812960136353,0.8715030647651245,0.23163633013779925,0.9590793838593595,0.06940076431978144,0.9732686817589169,0.9364209762688868
Ses01F_impro05_F011,ang,Ses01F,Ses01,Is this a joke?,0.9973110166156454,0.9623347383223511,0.2518948948314939,0.9993998047181311,0.0019266044773084095,0.9996078036678389,0.9813635976905868
Ses01F_impro05_F012,ang,Ses01F,Ses01,"Are there candid cameras?  Is this that movie? There's that show, right?  Airplane, airline.",0.8225374297599212,0.9233957381003488,0.4010772398348128,0.924164021657899,0.12707502750567864,0.9504603885434363,0.9620969621990104
Ses01F_impro05_F014,ang,Ses01F,Ses01,"You're kidding me, this is a joke.",0.49208428321236647,0.9984113664084516,0.2292467265269242,0.32261315324467343,0.3636993991810657,0.5575001634244819,0.9992139595164489
Ses01F_impro05_F015,ang,Ses01F,Ses01,Do you have any idea-- fifty dollars?  That's supposed to replace everything that I have?  Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that.  It was incredibly expensive.,0.6965863446201883,0.8256924820025554,0.5849913621231658,0.8127453616365067,0.21726359642806167,0.8776766822544738,0.9137543491158765
Ses01F_impro05_F016,ang,Ses01F,Ses01,We flew in from Paris.  I've been shopping for three weeks.,0.8990811108404164,0.7922653712958494,0.5963953947346528,0.9630904763165992,0.07226513802324669,0.9758889087051891,0.8972149425093666
Ses01F_impro05_F017,ang,Ses01F,Ses01,I don't care what you're freaking sign says.  Somebody- Somebody needs to replace everything I've got there and give me money for my inconvenience.,0.9185700862409522,0.9335770221287321,0.5121382389977474,0.9634167004033463,0.05830985689813494,0.976102013028196,0.9671345617031761
Ses01F_impro05_F018,ang,Ses01F,Ses01,Do you understand who my husband is?,0.9991392008682416,0.9989107290215077,0.5384631589014434,0.9998177966496693,0.0006175143548598828,0.9998808548961554,0.9994610392408645
Ses01F_impro05_F019,ang,Ses01F,Ses01,"If you're- if you're- if you're looking for a lawsuit, baby, you've found it.",0.9286162230359574,0.41433649479402035,0.4303760678712534,0.9688864362081261,0.051116217401223726,0.9796750917586069,0.7102194402163367
Ses01F_impro05_F020,ang,Ses01F,Ses01,Oh-Oh.  It's a gift.  You're-You're helping me out here?,0.8859075571260234,0.9116774515758046,0.33119778861145643,0.949386176148077,0.08169819654596709,0.9669366402236799,0.9562988689308973
Ses01F_impro05_F021,ang,Ses01F,Ses01,You are cruising for a bruising.  You are in so much trouble.,0.876494908328843,0.3818051076397917,0.3903801752505198,0.9477079626005914,0.08843822045163557,0.9658403552575271,0.6941232288405315
Ses01F_impro05_F022,ang,Ses01F,Ses01,Who's in charge?  Who is the president of Jet Blue?,0.7364448282497851,0.5223257005722819,0.3851504363039505,0.8631260785611811,0.1887225195966756,0.9105876444090071,0.7636514403419837
Ses01F_impro05_F023,ang,Ses01F,Ses01,Because I probably know him.,0.9549865437689623,0.6420623354597014,0.29420539439991583,0.9832677518140276,0.03223347823073209,0.9890696173336572,0.8228959532008517
Ses01F_impro05_F024,ang,Ses01F,Ses01,Yeah.,0.7130154168789262,0.6441698921927035,0.12238548155866628,0.8146465596897415,0.20549939039447218,0.8789186307815627,0.8239387516065906
Ses01F_impro05_F025,ang,Ses01F,Ses01,"I don't want money, I want my clothes.",0.9943460016405283,0.5556010735456968,0.3251535165016106,0.998476852438159,0.004049733921906447,0.9990048895091932,0.7801157686059329
Ses01F_impro05_F026,ang,Ses01F,Ses01,What's your name?,0.9602346783585228,0.996606855060451,0.2633052610420809,0.9873818747366057,0.028475497522432364,0.9917571484381966,0.9983211049956824
Ses01F_impro05_F028,ang,Ses01F,Ses01,Okay.  I'll do that.,0.827502712772741,0.882360591972888,0.19630084269282144,0.9201943030756999,0.12351958557578956,0.9478671888829743,0.9417931742672743
Ses01F_impro05_F029,ang,Ses01F,Ses01,I don't think you have done everything you could do because I don't have my bag here yet.,0.8102567788654285,0.9999076531472407,0.14514033800026666,0.9160212439184566,0.1358687137877851,0.9451411579652721,0.9999543075228889
Ses01F_impro05_F030,ang,Ses01F,Ses01,A letter? I'll make a personal phone call.,0.8833893903163376,0.9998277227771886,0.14748150083792225,0.9502592809078646,0.08350135576941842,0.967506991728389,0.9999147587595483
Ses01F_impro05_M000,neu,Ses01F,Ses01,Hi.  Thanks for waiting.,0.7498839528185683,0.9974474262388896,0.3161291115858696,0.8329548241244338,0.17909929633437885,0.8908784168804034,0.998737011372512
Ses01F_impro05_M001,hap,Ses01F,Ses01,Can I help you?,0.7314071221528111,0.7908262661577603,0.22941208659853915,0.82030513583127,0.19232982082027042,0.8826150685579609,0.8965028873982559
Ses01F_impro05_M002,hap,Ses01F,Ses01,Uh huh.,0.6960480211122337,0.9999959910516728,0.1099491300513362,0.8231224301189625,0.21764906850832072,0.8844554525647835,0.9999980162518003
Ses01F_impro05_M003,neu,Ses01F,Ses01,Okay.,0.8386118505535636,0.9816314001958231,0.0,0.9098747457118761,0.11556477329844858,0.9411259874356006,0.9909113967712193
Ses01F_impro05_M004,neu,Ses01F,Ses01,Okay.,0.7581581532852343,0.9995897359186695,0.13070557188087087,0.8530795753582217,0.17317447005568798,0.904024814285086,0.9997970051955448
Ses01F_impro05_M005,neu,Ses01F,Ses01,Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.,0.8931131345584221,0.4362887127681363,0.15545422034313755,0.9543880109087615,0.07653856877327672,0.9702040648369151,0.7210811824163826
Ses01F_impro05_M006,neu,Ses01F,Ses01,Okay.,0.977049403766271,0.9794285132545284,0.2839431382500169,0.9926890549832182,0.01643514058810982,0.9952240385284012,0.9898214299131823
Ses01F_impro05_M007,neu,Ses01F,Ses01,all right- okay.  And you lost your bag? Is that- that the issue?,0.9325178365878256,0.998743961116746,0.09280209765989897,0.9711782317543756,0.04832242692025409,0.9811721962281862,0.9993785241168393
Ses01F_impro05_M008,neu,Ses01F,Ses01,Uh-huh.,0.8443357674826255,0.597050841152446,0.12969586507675973,0.9363328229611181,0.11146610375630073,0.9584095997417418,0.8006247071800298
Ses01F_impro05_M009,neu,Ses01F,Ses01,"Yeah. Yeah, I don't see- I don't see any--",0.43590579399258794,0.5477252954173946,0.20697065931524075,0.2838039365697074,0.40392658373713597,0.5321482284143759,0.7762189108143764
Ses01F_impro05_M010,neu,Ses01F,Ses01,"I don't see any record of it, and I-usually when I don't see a record of it, that means um-",0.8788129328278682,0.8990944456124719,0.23786158917832834,0.9430472621857662,0.08677837518660939,0.9627957750226872,0.9500729209635205
Ses01F_impro05_M011,neu,Ses01F,Ses01,"we've mistakenly lost your baggage.  We're very sorry.  On behalf of Jet Blue I would like to apologize for any inconvenience.  I am allowed to issue you a fifty dollar gift card which you can use any future flights you want to take with us.  I'm very sorry, once again...",0.9814383651854491,0.9941611640281669,0.25975813455147295,0.9943181215342833,0.013292379658245087,0.9962882184544131,0.9971110010542512
Ses01F_impro05_M012,neu,Ses01F,Ses01,"for such an inconvenience and your bag, but",0.5883152790373092,0.8725200519886407,0.16616970762659583,0.7708126442817347,0.2947922056479669,0.8502843353777314,0.9369241715749647
Ses01F_impro05_M013,neu,Ses01F,Ses01,Yeah.,0.6953173330667891,0.7968230648858521,0.0904073917304996,0.8290887266433881,0.21817228519259338,0.8883529072082273,0.8994700446070126
Ses01F_impro05_M014,neu,Ses01F,Ses01,"No, no.",0.9470247849182352,0.4643728849423565,0.18780109091073457,0.9798098490418198,0.03793457747934571,0.9868107589009687,0.7349769554274636
Ses01F_impro05_M015,neu,Ses01F,Ses01,"No, no.  This is real.",0.820536642842735,0.9713401895078168,0.21550371278789507,0.9271043601588262,0.1285077115399564,0.9523811505935321,0.9858194066337633
Ses01F_impro05_M016,neu,Ses01F,Ses01,"No.  I'm just giving you money, the bag is gone.  If it's not here, I'm really sorry there is nothing I can do because...",0.9976788395265299,0.9990935134212339,0.18538993696874692,0.9994868058169566,0.0016632211018278414,0.9996646367191654,0.9995514791695477
Ses01F_impro05_M017,neu,Ses01F,Ses01,this is the only track record that we have and if it's not listed here then it's probably not anywhere.,0.7124216041336567,0.9390076956187545,0.3127882600163965,0.8035293142593593,0.2059245961133773,0.8716563434233061,0.9698216056953048
