utterance_id,emotion,start_sec,end_sec,source_emotion_file,duration_sec,session,speaker,gender_proxy,transcript,source_transcription_file,n_words,wav_path
Ses01F_impro03_F002,hap,12.8,15.37,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.5699999999999985,Ses01,Ses01F,F,Yeah.  In the old town part.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F002.wav
Ses01F_impro03_F004,hap,21.75,25.52,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,3.7699999999999996,Ses01,Ses01F,F,Um- Yes.  It was very romantic.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F004.wav
Ses01F_impro03_F005,hap,25.5584,28.14,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.5816000000000017,Ses01,Ses01F,F,It was at the slot machines.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F005.wav
Ses01F_impro03_F006,hap,28.37,34.71,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,6.34,Ses01,Ses01F,F,"Uhuh, uhuh.  He won big and he-and he realized that the only thing that would make it better was me as his bride.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F006.wav
Ses01F_impro03_F008,hap,40.12,42.79,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.6700000000000017,Ses01,Ses01F,F,"Yeah.  Well.  You know, because he's leaving the next day.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,10,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F008.wav
Ses01F_impro03_F009,hap,42.84,44.54,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,1.6999999999999957,Ses01,Ses01F,F,But we're going to have a honeymoon cruise.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F009.wav
Ses01F_impro03_F010,hap,47.87,51.075,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,3.2050000000000054,Ses01,Ses01F,F,Oh.  I hadn't even thought about that.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F010.wav
Ses01F_impro03_F012,hap,55.865,58.15,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.2849999999999966,Ses01,Ses01F,F,Oh.  Totally.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F012.wav
Ses01F_impro03_F013,hap,60.73,65.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,5.130000000000003,Ses01,Ses01F,F,I guess I'll-  I guess I'll have an internet husband.[LAUGHTER],/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,10,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F013.wav
Ses01F_impro03_F015,exc,74.2675,78.8425,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,4.575000000000003,Ses01,Ses01F,F,"Yeah, so [LAUGHTER] He's calling me now",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F015.wav
Ses01F_impro03_F016,hap,79.035,81.0875,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.052500000000009,Ses01,Ses01F,F,"He likes to keep tabs, you know.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F016.wav
Ses01F_impro03_F017,neu,82.0975,85.08,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.9825000000000017,Ses01,Ses01F,F,"Uh, I think seven hundred and fifty dollars.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F017.wav
Ses01F_impro03_F018,neu,85.1,88.0225,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.9224999999999994,Ses01,Ses01F,F,Penny slots. That's what he plays.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F018.wav
Ses01F_impro03_F019,neu,88.08,89.5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,1.4200000000000017,Ses01,Ses01F,F,Yeah.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F019.wav
Ses01F_impro03_F021,hap,92.75,98.21,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,5.459999999999994,Ses01,Ses01F,F,Yeah.  We played Wheel of Fortune pennies.  It's like a giant thing with like-,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,14,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F021.wav
Ses01F_impro03_F022,neu,99.7775,102.03,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.2524999999999977,Ses01,Ses01F,F,Fifty bucks. Mmhmm.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F022.wav
Ses01F_impro03_F023,neu,102.62,103.4625,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,0.8425000000000011,Ses01,Ses01F,F,Yeah.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F023.wav
Ses01F_impro03_F024,hap,103.78,108.1825,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,4.402500000000003,Ses01,Ses01F,F,Well so now we're married. We have cat children.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F024.wav
Ses01F_impro03_F025,hap,110.23,114.16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,3.9299999999999926,Ses01,Ses01F,F,"We renamed Brenda, Lumber Janet.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F025.wav
Ses01F_impro03_F026,hap,114.19,120.2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,6.010000000000005,Ses01,Ses01F,F,She needs a new name each state that we go into. [LAUGHTER],/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,12,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_F026.wav
Ses01F_impro03_M000,neu,3.24,5.46,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.2199999999999998,Ses01,Ses01F,F,So what's up?  What's new?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M000.wav
Ses01F_impro03_M001,neu,6.6,8.66,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.0600000000000005,Ses01,Ses01F,F,Yeah.  I heard.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M001.wav
Ses01F_impro03_M002,sur,10.53,13.84,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,3.3100000000000005,Ses01,Ses01F,F,Shut up.  No- in Vegas?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M002.wav
Ses01F_impro03_M003,exc,14.93,18.9075,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,3.977499999999999,Ses01,Ses01F,F,Who did you marry?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M003.wav
Ses01F_impro03_M006,neu,34.25,36.34,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.0900000000000034,Ses01,Ses01F,F,He turned to you and was like...,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M006.wav
Ses01F_impro03_M007,hap,37.7175,40.47,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.7524999999999977,Ses01,Ses01F,F,[LAUGHTER] That's really romantic.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M007.wav
Ses01F_impro03_M008,neu,42.09,43.41,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,1.3199999999999932,Ses01,Ses01F,F,Yeah.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M008.wav
Ses01F_impro03_M009,neu,44.16,49.07,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,4.910000000000004,Ses01,Ses01F,F,"Does that mean that you're going to get citizenship, too, in- in England or whatever?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,15,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M009.wav
Ses01F_impro03_M011,neu,52.92,56.85,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,3.9299999999999997,Ses01,Ses01F,F,Yeah.  But he'll have like a long visa.  Can you go visit then for a long time?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,17,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M011.wav
Ses01F_impro03_M013,hap,65.6425,68.44,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.7974999999999994,Ses01,Ses01F,F,Like you need another one of those.[LAUGHTER],/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M013.wav
Ses01F_impro03_M014,hap,73.41,76.9975,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,3.5875000000000057,Ses01,Ses01F,F,Is that your phone?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M014.wav
Ses01F_impro03_M015,hap,78.32,80.5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.180000000000007,Ses01,Ses01F,F,He loves you.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M015.wav
Ses01F_impro03_M016,neu,80.7175,82.5225,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,1.8049999999999926,Ses01,Ses01F,F,How much did he win at the slot?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M016.wav
Ses01F_impro03_M017,sur,84.6925,87.36,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.667500000000004,Ses01,Ses01F,F,Really? Penny slots?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M017.wav
Ses01F_impro03_M018,sur,87.6425,89.08,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,1.4375,Ses01,Ses01F,F,Wow.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M018.wav
Ses01F_impro03_M019,neu,89.12,93.91,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,4.789999999999992,Ses01,Ses01F,F,I'm a big fan of the Wheel of Fortune quarters. But it just costs so much.  I don't know.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,19,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M019.wav
Ses01F_impro03_M020,neu,97.03,101.65,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,4.6200000000000045,Ses01,Ses01F,F,"But the pennies always get you because you end up spending like, you know, fifty bucks.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M020.wav
Ses01F_impro03_M021,neu,101.67,104.35,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.6799999999999926,Ses01,Ses01F,F,"like, wait, but it's just pennies.  You're like, wait a minute I'm on to you.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,15,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M021.wav
Ses01F_impro03_M022,exc,105.29,106.95,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,1.6599999999999966,Ses01,Ses01F,F,Awesome.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M022.wav
Ses01F_impro03_M023,hap,107.71,111.4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,3.690000000000012,Ses01,Ses01F,F,[LAUGHTER] Cat babies.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M023.wav
Ses01F_impro03_M024,neu,117.36,119.58,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro03.txt,2.219999999999999,Ses01,Ses01F,F,That's fair enough.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro03.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro03/Ses01F_impro03_M024.wav
Ses01F_impro04_F000,neu,7.2455,11.64,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,4.394500000000001,Ses01,Ses01F,F,"Uh, what?  Craig's List?  Oh the internet thing?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F000.wav
Ses01F_impro04_F001,neu,11.7448,16.15,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,4.405199999999999,Ses01,Ses01F,F,I don't know.  Isn't that-- that's all like escort services and things like that.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,14,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F001.wav
Ses01F_impro04_F002,fru,18.6,30.8976,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,12.2976,Ses01,Ses01F,F,"I don't know.  I mean I've been looking for so long that I just figured that--  I mean, I think things like Monster are a lot more reliable than just some random free board.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,34,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F002.wav
Ses01F_impro04_F005,neu,43.35,45.7596,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.4095999999999975,Ses01,Ses01F,F,He just...,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F005.wav
Ses01F_impro04_F006,neu,46.2735,49.83,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.5564999999999998,Ses01,Ses01F,F,you know what?  I heard about that job.  I applied for that.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,12,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F006.wav
Ses01F_impro04_F007,fru,50.11,54.31,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,4.200000000000003,Ses01,Ses01F,F,Yeah.  I saw a posting at the theatre.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F007.wav
Ses01F_impro04_F009,neu,58.71,60.0937,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,1.3836999999999975,Ses01,Ses01F,F,Yeah.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F009.wav
Ses01F_impro04_F013,neu,76.49,80.7269,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,4.236900000000006,Ses01,Ses01F,F,I just- I mean I call people up and I tell them what I'm good at.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F013.wav
Ses01F_impro04_F014,neu,85.49,86.98,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,1.490000000000009,Ses01,Ses01F,F,Yeah.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F014.wav
Ses01F_impro04_F016,fru,97.41,101.0475,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.637500000000003,Ses01,Ses01F,F,I'm there in front of them.  I'm telling them what I'm good at.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,13,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F016.wav
Ses01F_impro04_F017,fru,102.78,105.415,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.635000000000005,Ses01,Ses01F,F,Why?  It's a piece of paper.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F017.wav
Ses01F_impro04_F018,fru,106.17,111.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,5.689999999999998,Ses01,Ses01F,F,"I just don't want this paper trail, you know.  I just don't want things following me around, like-.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,18,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F018.wav
Ses01F_impro04_F019,fru,114.92,122.31,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,7.390000000000001,Ses01,Ses01F,F,"It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but...",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F019.wav
Ses01F_impro04_F021,fru,133.74,137.44,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.6999999999999886,Ses01,Ses01F,F,"That's baloney, that's baloney.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F021.wav
Ses01F_impro04_F022,fru,138.13,139.89,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,1.759999999999991,Ses01,Ses01F,F,Please.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F022.wav
Ses01F_impro04_F023,fru,148.55,152.85,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,4.299999999999983,Ses01,Ses01F,F,you think that you're better than me because I don't have a car?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,13,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F023.wav
Ses01F_impro04_F024,fru,153.18,155.2925,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.112499999999983,Ses01,Ses01F,F,"You know, you're riding the bus, too.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F024.wav
Ses01F_impro04_F025,fru,157.1625,159.7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.5374999999999943,Ses01,Ses01F,F,Why?  What choice?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_impro04.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_impro04/Ses01F_impro04_F025.wav
